id;Klient;Kwota;Pracownik;Czas
8020;208;3,16;2;2018-05-08 14:58
8021;417;1,65;3;2018-05-08 16:19
8022;600;0,64;2;2018-05-08 17:35
8023;319;3,28;2;2018-05-08 18:39
8024;249;0,5;3;2018-05-08 19:16
8025;589;2,5;3;2018-05-08 20:38
8026;111;1,53;2;2018-05-08 21:05
8027;407;0,9;1;2018-05-08 21:50
8028;97;0,38;3;2018-05-08 22:54
8029;20;2,82;3;2018-05-08 23:13
8030;283;2,15;1;2018-05-08 23:54
8031;596;0,56;2;2018-05-09 00:36
8032;102;1,44;1;2018-05-09 01:40
8033;621;2,81;1;2018-05-09 02:27
8034;22;1,72;2;2018-05-09 03:37
8035;667;2,32;1;2018-05-09 04:15
8036;469;2,6;3;2018-05-09 05:42
8037;341;2,35;3;2018-05-09 05:43
8038;229;3,06;3;2018-05-09 06:57
8039;11;1,6;3;2018-05-09 07:58
8040;277;2,06;2;2018-05-09 09:11
8041;180;0,11;1;2018-05-09 09:57
8042;460;1,66;1;2018-05-09 10:34
8043;224;0,71;3;2018-05-09 10:56
8044;576;2,5;2;2018-05-09 12:20
8045;563;2,08;3;2018-05-09 13:48
8046;83;1,2;3;2018-05-09 13:58
8047;633;0,47;1;2018-05-09 14:12
8048;605;1,01;3;2018-05-09 14:52
8049;280;0,38;3;2018-05-09 16:11
8050;57;2,97;2;2018-05-09 16:51
8051;96;0,64;2;2018-05-09 17:40
8052;513;2,33;3;2018-05-09 18:56
8053;295;0,92;3;2018-05-09 19:50
8054;6;0,7;1;2018-05-09 20:31
8055;222;0,88;2;2018-05-09 21:27
8056;390;2,59;1;2018-05-09 22:26
8057;582;0,01;2;2018-05-09 23:53
8058;320;2,78;3;2018-05-10 00:16
8059;78;0,33;3;2018-05-10 01:06
8060;549;2,32;3;2018-05-10 02:11
8061;279;2,41;3;2018-05-10 02:55
8062;612;0,57;2;2018-05-10 04:21
8063;337;2,7;3;2018-05-10 05:35
8064;425;2,92;3;2018-05-10 06:54
8065;666;3,27;1;2018-05-10 08:17
8066;554;1,9;2;2018-05-10 09:19
8067;670;2,53;3;2018-05-10 10:01
8068;210;2,04;2;2018-05-10 10:55
8069;627;3,18;1;2018-05-10 11:15
8070;205;2,95;3;2018-05-10 12:03
8071;77;2,22;2;2018-05-10 12:48
8072;576;0,17;3;2018-05-10 13:03
8073;70;1,93;1;2018-05-10 14:01
8074;411;2,75;2;2018-05-10 14:15
8075;103;2,17;1;2018-05-10 14:39
8076;202;2,64;1;2018-05-10 15:08
8077;364;0,93;3;2018-05-10 15:10
8078;408;3,11;3;2018-05-10 15:47
8079;350;2,95;1;2018-05-10 17:00
8080;254;2,9;1;2018-05-10 17:03
8081;442;1,63;3;2018-05-10 18:27
8082;648;1,81;1;2018-05-10 19:10
8083;148;3,28;3;2018-05-10 19:55
8084;222;2,52;2;2018-05-10 20:52
8085;131;1,23;2;2018-05-10 22:03
8086;454;0,26;1;2018-05-10 22:32
8087;672;1,35;3;2018-05-10 23:12
8088;677;3,04;3;2018-05-11 00:22
8089;219;0,64;1;2018-05-11 00:35
8090;161;0,46;1;2018-05-11 01:52
8091;166;0,59;2;2018-05-11 03:19
8092;393;1,3;3;2018-05-11 04:27
8093;222;1,77;3;2018-05-11 04:30
8094;263;1,6;2;2018-05-11 05:44
8095;572;2,95;1;2018-05-11 07:14
8096;417;1,58;1;2018-05-11 07:20
8097;278;1,15;1;2018-05-11 07:24
8098;258;2,78;1;2018-05-11 07:55
8099;533;1,19;2;2018-05-11 08:48
8100;123;2,41;1;2018-05-11 08:49
8101;287;0,5;1;2018-05-11 09:40
8102;29;1,65;3;2018-05-11 10:02
8103;612;2,42;1;2018-05-11 11:23
8104;316;1,15;3;2018-05-11 12:04
8105;565;1,49;2;2018-05-11 13:32
8106;314;3,38;3;2018-05-11 14:28
8107;404;0,52;3;2018-05-11 15:21
8108;491;1,69;3;2018-05-11 15:56
8109;110;2,05;2;2018-05-11 16:46
8110;19;1,4;3;2018-05-11 17:48
8111;639;1,36;3;2018-05-11 18:28
8112;307;1,91;3;2018-05-11 18:55
8113;685;0,99;2;2018-05-11 19:49
8114;35;0,7;2;2018-05-11 20:15
8115;481;0,29;3;2018-05-11 21:28
8116;242;2,66;2;2018-05-11 22:53
8117;62;3,19;1;2018-05-11 23:01
8118;158;2,66;2;2018-05-11 23:54
8119;622;2,45;3;2018-05-11 23:56
8120;634;0,19;2;2018-05-12 00:31
8121;672;1,59;1;2018-05-12 01:33
8122;631;2,81;3;2018-05-12 02:12
8123;645;1,15;3;2018-05-12 02:30
8124;51;3,28;1;2018-05-12 03:57
8125;354;2,32;2;2018-05-12 04:15
8126;521;1,25;3;2018-05-12 05:24
8127;359;3,13;1;2018-05-12 06:49
8128;371;2,39;1;2018-05-12 07:31
8129;200;2,2;2;2018-05-12 08:06
8130;149;1,32;2;2018-05-12 08:37
8131;73;2,61;2;2018-05-12 09:38
8132;664;3,34;1;2018-05-12 09:44
8133;117;3,37;3;2018-05-12 10:59
8134;454;2,73;3;2018-05-12 12:02
8135;527;2,94;1;2018-05-12 12:55
8136;106;1,52;3;2018-05-12 14:16
8137;13;0,97;2;2018-05-12 14:47
8138;379;2,03;2;2018-05-12 16:17
8139;161;2,67;1;2018-05-12 17:01
8140;292;0,09;3;2018-05-12 17:35
8141;344;1,76;1;2018-05-12 19:08
8142;360;0,18;1;2018-05-12 20:19
8143;383;3,13;1;2018-05-12 20:37
8144;684;0,43;2;2018-05-12 20:56
8145;282;1,67;2;2018-05-12 21:29
8146;341;1,34;1;2018-05-12 22:26
8147;67;2,27;1;2018-05-12 23:23
8148;512;3,34;3;2018-05-13 00:32
8149;498;1,85;3;2018-05-13 01:20
8150;669;2,84;1;2018-05-13 02:13
8151;411;1,93;2;2018-05-13 02:31
8152;145;2,87;3;2018-05-13 03:47
8153;637;2,18;2;2018-05-13 03:48
8154;676;0,24;2;2018-05-13 04:54
8155;535;0,61;2;2018-05-13 05:26
8156;357;2,37;2;2018-05-13 05:45
8157;548;2,09;2;2018-05-13 07:10
8158;359;1,99;1;2018-05-13 08:00
8159;380;0,28;2;2018-05-13 09:22
8160;634;0,77;2;2018-05-13 10:29
8161;218;0,43;1;2018-05-13 11:00
8162;391;2,56;1;2018-05-13 12:13
8163;309;3,05;2;2018-05-13 13:20
8164;463;1,54;3;2018-05-13 14:45
8165;521;0,68;1;2018-05-13 15:02
8166;291;1,09;1;2018-05-13 15:53
8167;575;0,46;1;2018-05-13 16:26
8168;18;3,06;1;2018-05-13 16:51
8169;58;0,01;3;2018-05-13 17:18
8170;417;2,06;3;2018-05-13 18:38
8171;659;2,15;3;2018-05-13 19:34
8172;456;0,27;1;2018-05-13 21:00
8173;438;2,01;1;2018-05-13 22:19
8174;330;2,68;1;2018-05-13 22:37
8175;605;0,28;1;2018-05-13 23:59
8176;2;0,11;1;2018-05-14 00:48
8177;633;2,27;1;2018-05-14 01:13
8178;565;0,69;3;2018-05-14 01:35
8179;444;1,67;2;2018-05-14 02:47
8180;308;3,18;3;2018-05-14 03:45
8181;289;2,04;1;2018-05-14 04:52
8182;217;3,13;1;2018-05-14 05:43
8183;421;0,04;3;2018-05-14 06:53
8184;379;0,1;3;2018-05-14 07:54
8185;552;0,27;1;2018-05-14 08:50
8186;631;1,63;2;2018-05-14 10:06
8187;243;2,99;2;2018-05-14 10:16
8188;345;0,09;1;2018-05-14 11:27
8189;225;2,05;3;2018-05-14 12:34
8190;429;1,19;2;2018-05-14 12:43
8191;459;0,81;3;2018-05-14 14:09
8192;116;1,84;2;2018-05-14 15:16
8193;346;1,17;3;2018-05-14 15:59
8194;490;3,16;2;2018-05-14 16:35
8195;538;0,35;3;2018-05-14 17:42
8196;556;3,05;1;2018-05-14 17:54
8197;129;1,43;2;2018-05-14 18:04
8198;69;0,57;1;2018-05-14 18:58
8199;459;1,88;2;2018-05-14 20:13
8200;598;2,6;1;2018-05-14 20:27
8201;343;2,14;2;2018-05-14 20:40
8202;433;1,83;1;2018-05-14 22:11
8203;72;2,91;3;2018-05-14 23:29
8204;341;3,21;1;2018-05-15 00:14
8205;83;1,57;2;2018-05-15 00:31
8206;103;0,3;1;2018-05-15 00:53
8207;545;1,34;3;2018-05-15 01:48
8208;160;0,7;1;2018-05-15 03:18
8209;549;1,09;2;2018-05-15 03:35
8210;163;1,87;1;2018-05-15 04:11
8211;446;0,99;1;2018-05-15 05:27
8212;439;1,07;3;2018-05-15 05:34
8213;107;2,39;2;2018-05-15 06:01
8214;317;2,82;3;2018-05-15 06:31
8215;673;0,6;3;2018-05-15 07:21
8216;371;3,33;1;2018-05-15 08:05
8217;67;1,88;1;2018-05-15 08:54
8218;422;1,94;1;2018-05-15 09:20
8219;489;2,97;3;2018-05-15 10:37
8220;381;1,04;3;2018-05-15 12:00
8221;179;1,98;2;2018-05-15 13:14
8222;673;1,91;2;2018-05-15 14:29
8223;184;0,33;3;2018-05-15 15:02
8224;217;0,89;3;2018-05-15 15:45
8225;75;1,81;2;2018-05-15 15:56
8226;287;2,55;1;2018-05-15 17:21
8227;262;1,13;2;2018-05-15 18:04
8228;178;2,99;3;2018-05-15 18:30
8229;336;3,35;1;2018-05-15 18:44
8230;660;3,28;3;2018-05-15 19:05
8231;82;2,03;3;2018-05-15 20:20
8232;475;1,78;1;2018-05-15 21:08
8233;238;1,35;2;2018-05-15 21:16
8234;468;0,84;3;2018-05-15 22:01
8235;158;3,28;3;2018-05-15 22:05
8236;231;1,81;2;2018-05-15 23:35
8237;464;1,28;1;2018-05-15 23:53
8238;553;1,18;1;2018-05-16 00:47
8239;690;3,11;1;2018-05-16 02:05
8240;689;2,67;2;2018-05-16 03:22
8241;351;0,45;2;2018-05-16 04:47
8242;209;2,34;2;2018-05-16 04:57
8243;491;2,03;3;2018-05-16 06:29
8244;57;0,35;3;2018-05-16 07:36
8245;647;1,53;1;2018-05-16 09:00
8246;279;1,21;2;2018-05-16 09:52
8247;640;3,2;2;2018-05-16 10:43
8248;184;3,36;3;2018-05-16 11:06
8249;278;1,67;1;2018-05-16 12:22
8250;479;0,97;1;2018-05-16 13:23
8251;427;3,01;1;2018-05-16 13:38
8252;170;1,45;1;2018-05-16 13:42
8253;100;0,64;3;2018-05-16 13:53
8254;51;2,39;2;2018-05-16 14:23
8255;324;2,1;1;2018-05-16 14:31
8256;45;3,14;3;2018-05-16 15:58
8257;379;0,76;1;2018-05-16 17:24
8258;657;2,96;3;2018-05-16 18:11
8259;311;0,9;1;2018-05-16 18:53
8260;643;2,56;1;2018-05-16 20:18
8261;318;1,49;1;2018-05-16 21:15
8262;537;0,32;2;2018-05-16 22:18
8263;370;2,59;3;2018-05-16 23:34
8264;619;0,23;1;2018-05-17 00:11
8265;641;2,55;3;2018-05-17 01:05
8266;108;2,65;2;2018-05-17 02:04
8267;451;3,16;3;2018-05-17 03:35
8268;492;1,89;1;2018-05-17 04:22
8269;407;1,11;2;2018-05-17 05:53
8270;576;2,48;2;2018-05-17 06:02
8271;192;2,97;1;2018-05-17 07:26
8272;88;2,89;2;2018-05-17 08:00
8273;428;2,48;1;2018-05-17 09:13
8274;265;2,81;2;2018-05-17 09:21
8275;320;2,54;1;2018-05-17 10:54
8276;232;2,9;3;2018-05-17 11:14
8277;638;0,36;3;2018-05-17 11:29
8278;66;0,77;1;2018-05-17 11:59
8279;292;0,49;3;2018-05-17 13:31
8280;601;0,56;2;2018-05-17 13:34
8281;42;2,74;2;2018-05-17 14:10
8282;457;0,63;2;2018-05-17 14:14
8283;373;1,84;3;2018-05-17 14:22
8284;125;1,74;3;2018-05-17 14:52
8285;139;1,48;3;2018-05-17 16:15
8286;320;2,05;1;2018-05-17 17:03
8287;43;1,29;3;2018-05-17 18:06
8288;313;2,52;1;2018-05-17 18:43
8289;9;0,6;2;2018-05-17 18:59
8290;214;1,63;3;2018-05-17 19:13
8291;26;1,29;1;2018-05-17 20:03
8292;225;0,89;2;2018-05-17 20:12
8293;500;3,08;2;2018-05-17 21:18
8294;587;3,21;3;2018-05-17 22:32
8295;194;2,06;2;2018-05-17 23:53
8296;145;0,01;3;2018-05-18 00:33
8297;687;0,98;3;2018-05-18 00:47
8298;268;2,47;3;2018-05-18 01:45
8299;193;2,3;3;2018-05-18 02:24
8300;249;3,04;2;2018-05-18 03:48
8301;60;1,9;3;2018-05-18 04:10
8302;576;3,05;1;2018-05-18 04:33
8303;233;0,06;2;2018-05-18 05:36
8304;79;0,47;1;2018-05-18 06:06
8305;208;0,73;2;2018-05-18 07:33
8306;132;2,29;3;2018-05-18 09:02
8307;261;2,6;3;2018-05-18 09:04
8308;176;2,14;2;2018-05-18 10:11
8309;402;1,05;1;2018-05-18 11:36
8310;352;2,07;2;2018-05-18 11:42
8311;519;0,37;2;2018-05-18 12:43
8312;692;2,39;2;2018-05-18 13:12
8313;254;2,55;1;2018-05-18 14:33
8314;543;2,46;2;2018-05-18 15:31
8315;442;1,96;2;2018-05-18 15:52
8316;344;2,15;3;2018-05-18 17:00
8317;4;2,03;2;2018-05-18 18:33
8318;345;2,87;1;2018-05-18 19:21
8319;506;3,21;3;2018-05-18 19:41
8320;627;1,72;3;2018-05-18 19:58
8321;49;2,87;3;2018-05-18 19:59
8322;329;1,62;3;2018-05-18 21:09
8323;34;0,32;3;2018-05-18 21:17
8324;410;0,79;3;2018-05-18 22:00
8325;286;2;1;2018-05-18 22:38
8326;301;0,53;3;2018-05-18 22:41
8327;234;0,84;1;2018-05-18 23:31
8328;380;2,4;3;2018-05-19 00:24
8329;411;0,48;1;2018-05-19 01:43
8330;115;1,66;1;2018-05-19 02:53
8331;610;1,1;1;2018-05-19 03:56
8332;611;1,78;3;2018-05-19 05:11
8333;63;2,67;2;2018-05-19 05:48
8334;515;0,99;1;2018-05-19 06:36
8335;134;0,73;3;2018-05-19 06:57
8336;378;2,36;2;2018-05-19 08:14
8337;131;2,15;2;2018-05-19 09:44
8338;325;1,15;2;2018-05-19 09:51
8339;653;3,08;1;2018-05-19 11:17
8340;72;0,23;1;2018-05-19 12:30
8341;227;1,11;2;2018-05-19 14:03
8342;481;0,88;3;2018-05-19 15:18
8343;203;1,22;2;2018-05-19 16:27
8344;301;1,32;3;2018-05-19 16:37
8345;369;2,85;3;2018-05-19 16:52
8346;679;3,19;2;2018-05-19 17:00
8347;590;1,71;2;2018-05-19 17:01
8348;356;2,62;2;2018-05-19 18:05
8349;11;0,46;2;2018-05-19 18:40
8350;612;2,18;1;2018-05-19 20:05
8351;213;1,93;3;2018-05-19 21:29
8352;287;0,88;3;2018-05-19 22:54
8353;4;3,33;2;2018-05-20 00:21
8354;654;2,05;2;2018-05-20 00:49
8355;302;0,16;3;2018-05-20 01:58
8356;567;2,61;1;2018-05-20 02:07
8357;553;0,53;1;2018-05-20 03:16
8358;3;2,7;3;2018-05-20 04:40
8359;519;0,46;2;2018-05-20 05:20
8360;66;0,54;1;2018-05-20 06:36
8361;51;1,44;1;2018-05-20 07:30
8362;477;1,81;1;2018-05-20 07:54
8363;29;3,03;3;2018-05-20 07:59
8364;571;0,37;2;2018-05-20 09:08
8365;100;1,78;1;2018-05-20 09:23
8366;501;0,94;2;2018-05-20 09:59
8367;386;0,42;3;2018-05-20 10:06
8368;472;1,94;3;2018-05-20 10:47
8369;403;0,66;3;2018-05-20 10:55
8370;683;1,01;3;2018-05-20 12:27
8371;192;0,89;3;2018-05-20 12:47
8372;352;2,41;1;2018-05-20 13:58
8373;214;3,12;3;2018-05-20 15:02
8374;592;0,35;3;2018-05-20 15:48
8375;548;1,43;2;2018-05-20 16:00
8376;606;2,17;2;2018-05-20 16:09
8377;550;1,9;3;2018-05-20 17:33
8378;478;2,04;3;2018-05-20 18:43
8379;50;2,73;3;2018-05-20 19:51
8380;135;3,01;3;2018-05-20 20:34
8381;437;0,86;2;2018-05-20 22:08
8382;168;3,15;3;2018-05-20 22:29
8383;335;0,73;2;2018-05-20 23:17
8384;81;2,18;2;2018-05-21 00:47
8385;402;3,22;2;2018-05-21 01:06
8386;399;2,14;2;2018-05-21 01:18
8387;559;3,34;1;2018-05-21 02:34
8388;314;0,83;3;2018-05-21 02:49
8389;299;2,66;3;2018-05-21 03:27
8390;210;3,28;1;2018-05-21 04:54
8391;334;2,94;3;2018-05-21 05:13
8392;171;2,53;1;2018-05-21 05:53
8393;332;0,35;3;2018-05-21 07:26
8394;137;0,66;1;2018-05-21 08:27
8395;87;3,02;2;2018-05-21 08:29
8396;93;1,19;3;2018-05-21 08:42
8397;211;1,89;1;2018-05-21 10:01
8398;332;1,85;3;2018-05-21 11:01
8399;248;3,17;2;2018-05-21 12:15
8400;348;3,29;2;2018-05-21 13:32
8401;560;2,03;2;2018-05-21 14:35
8402;96;2,92;2;2018-05-21 15:02
8403;277;3,36;3;2018-05-21 15:22
8404;640;1,95;3;2018-05-21 15:43
8405;133;1,93;3;2018-05-21 16:58
8406;58;2,07;1;2018-05-21 17:12
8407;664;0,6;3;2018-05-21 17:33
8408;435;2,41;2;2018-05-21 18:12
8409;512;1,16;3;2018-05-21 19:32
8410;191;1,68;2;2018-05-21 19:52
8411;520;3,07;3;2018-05-21 21:17
8412;451;2,82;3;2018-05-21 21:50
8413;477;1,67;1;2018-05-21 22:36
8414;358;2,98;3;2018-05-21 22:49
8415;304;0,51;1;2018-05-21 23:59
8416;196;3,02;1;2018-05-22 01:00
8417;678;1,03;2;2018-05-22 02:21
8418;531;2,59;2;2018-05-22 02:42
8419;541;2,11;3;2018-05-22 04:13
8420;435;0,44;2;2018-05-22 04:41
8421;243;2,35;1;2018-05-22 05:41
8422;218;1,04;1;2018-05-22 06:50
8423;349;2,6;2;2018-05-22 07:37
8424;646;3,06;3;2018-05-22 08:32
8425;534;3,02;2;2018-05-22 09:36
8426;419;2,86;1;2018-05-22 10:49
8427;489;2,54;3;2018-05-22 11:45
8428;418;2,03;3;2018-05-22 13:00
8429;654;2,78;3;2018-05-22 13:03
8430;638;2,3;1;2018-05-22 13:05
8431;630;2,21;2;2018-05-22 14:01
8432;689;2,15;2;2018-05-22 14:43
8433;336;2,21;3;2018-05-22 14:51
8434;371;0,17;2;2018-05-22 16:13
8435;384;2,41;3;2018-05-22 16:20
8436;107;3,11;2;2018-05-22 17:43
8437;334;0,62;3;2018-05-22 18:21
8438;10;0,82;2;2018-05-22 19:36
8439;19;0,83;2;2018-05-22 20:01
8440;35;0,93;1;2018-05-22 20:51
8441;277;0,46;1;2018-05-22 21:20
8442;262;1,54;1;2018-05-22 22:12
8443;97;2,22;1;2018-05-22 22:48
8444;133;1,89;2;2018-05-23 00:11
8445;564;0,18;2;2018-05-23 00:56
8446;617;2,82;2;2018-05-23 00:56
8447;658;2,8;1;2018-05-23 01:12
8448;158;1,01;1;2018-05-23 01:34
8449;473;1,66;3;2018-05-23 01:45
8450;39;0,27;2;2018-05-23 02:32
8451;216;0,72;2;2018-05-23 03:38
8452;602;2,63;3;2018-05-23 03:49
8453;349;0,38;1;2018-05-23 05:10
8454;155;2,85;1;2018-05-23 05:26
8455;636;2,09;3;2018-05-23 06:13
8456;280;3,14;2;2018-05-23 07:32
8457;48;2,13;3;2018-05-23 07:47
8458;580;1,91;2;2018-05-23 09:05
8459;324;1,4;2;2018-05-23 09:07
8460;328;2,23;3;2018-05-23 10:18
8461;499;2,25;1;2018-05-23 11:07
8462;409;1,08;1;2018-05-23 11:50
8463;11;1,96;3;2018-05-23 12:38
8464;641;2,97;1;2018-05-23 14:00
8465;48;1,08;1;2018-05-23 15:12
8466;621;0,35;3;2018-05-23 15:41
8467;517;3,09;1;2018-05-23 16:26
8468;342;2,98;2;2018-05-23 17:08
8469;642;3,18;1;2018-05-23 17:49
8470;156;1,78;2;2018-05-23 17:53
8471;274;2,01;1;2018-05-23 18:28
8472;317;0,53;2;2018-05-23 18:35
8473;280;2,16;2;2018-05-23 19:11
8474;660;0,2;2;2018-05-23 19:47
8475;350;2,67;3;2018-05-23 20:21
8476;587;3,41;1;2018-05-23 21:41
8477;348;2,87;1;2018-05-23 22:29
8478;620;0,09;2;2018-05-24 00:02
8479;467;1,39;1;2018-05-24 01:29
8480;249;0,11;1;2018-05-24 02:01
8481;603;0,28;1;2018-05-24 02:26
8482;483;0,06;3;2018-05-24 02:51
8483;212;0,96;1;2018-05-24 03:51
8484;597;1,25;2;2018-05-24 04:42
8485;243;0,05;2;2018-05-24 04:48
8486;65;1,65;3;2018-05-24 05:05
8487;620;3,04;1;2018-05-24 05:54
8488;268;0,73;3;2018-05-24 06:18
8489;599;2,42;2;2018-05-24 07:49
8490;571;1,2;2;2018-05-24 08:37
8491;580;1,08;2;2018-05-24 09:04
8492;2;1,41;3;2018-05-24 09:09
8493;514;1,82;2;2018-05-24 10:06
8494;681;0,01;3;2018-05-24 11:21
8495;352;3,41;2;2018-05-24 12:52
8496;99;1,8;2;2018-05-24 14:04
8497;518;0,25;3;2018-05-24 14:31
8498;579;0,19;2;2018-05-24 14:43
8499;320;2,96;1;2018-05-24 15:26
8500;326;1,27;3;2018-05-24 16:53
8501;40;2,9;3;2018-05-24 17:30
8502;239;1,78;1;2018-05-24 17:55
8503;610;2,17;2;2018-05-24 18:02
8504;620;0,8;3;2018-05-24 19:10
8505;578;0,99;1;2018-05-24 19:58
8506;296;1,91;1;2018-05-24 21:17
8507;475;3,2;3;2018-05-24 21:40
8508;612;2,85;2;2018-05-24 21:44
8509;591;0,1;1;2018-05-24 22:46
8510;472;0,33;3;2018-05-25 00:13
8511;601;2,28;2;2018-05-25 01:28
8512;30;0,21;2;2018-05-25 01:51
8513;458;1,32;1;2018-05-25 02:20
8514;17;1,53;3;2018-05-25 02:36
8515;289;0,99;3;2018-05-25 03:45
8516;441;0,88;3;2018-05-25 04:58
8517;22;3,34;1;2018-05-25 05:37
8518;198;2,89;3;2018-05-25 05:52
8519;197;2,59;3;2018-05-25 06:06
8520;45;0,53;1;2018-05-25 07:17
8521;89;0,8;2;2018-05-25 07:56
8522;325;2,19;2;2018-05-25 08:41
8523;196;0,63;2;2018-05-25 09:45
8524;535;2,53;3;2018-05-25 10:16
8525;584;1,3;3;2018-05-25 10:19
8526;444;1,72;2;2018-05-25 11:35
8527;506;2,89;1;2018-05-25 12:29
8528;546;0,08;1;2018-05-25 12:36
8529;369;1,64;2;2018-05-25 13:07
8530;175;1,05;1;2018-05-25 13:22
8531;694;0,57;2;2018-05-25 14:44
8532;560;0,89;1;2018-05-25 16:00
8533;439;2,17;3;2018-05-25 16:22
8534;19;1,26;3;2018-05-25 16:55
8535;321;2,99;2;2018-05-25 17:04
8536;75;0,3;3;2018-05-25 17:35
8537;632;2,71;3;2018-05-25 17:43
8538;629;0,64;2;2018-05-25 18:41
8539;468;1,65;2;2018-05-25 19:53
8540;559;2,22;3;2018-05-25 20:50
8541;200;3,05;2;2018-05-25 22:19
8542;320;2,57;2;2018-05-25 23:23
8543;676;2,5;2;2018-05-26 00:34
8544;602;1,37;3;2018-05-26 01:48
8545;315;2,11;2;2018-05-26 02:10
8546;155;1,28;3;2018-05-26 02:52
8547;21;1,6;1;2018-05-26 03:20
8548;199;0,15;2;2018-05-26 04:21
8549;544;0,82;1;2018-05-26 04:45
8550;223;0,83;3;2018-05-26 05:33
8551;361;0,59;3;2018-05-26 05:53
8552;93;1,26;3;2018-05-26 06:45
8553;238;0,41;1;2018-05-26 07:00
8554;183;1,52;1;2018-05-26 07:59
8555;336;3,18;3;2018-05-26 08:43
8556;655;0,45;1;2018-05-26 10:12
8557;650;2,16;2;2018-05-26 10:47
8558;67;3,01;1;2018-05-26 11:15
8559;373;3,34;1;2018-05-26 12:16
8560;3;1,57;1;2018-05-26 13:30
8561;410;0,12;3;2018-05-26 14:14
8562;18;3,34;2;2018-05-26 14:44
8563;135;0,32;2;2018-05-26 15:21
8564;153;2,71;3;2018-05-26 16:05
8565;553;1,56;2;2018-05-26 17:30
8566;477;0,81;3;2018-05-26 18:50
8567;513;0,94;3;2018-05-26 19:49
8568;58;1,88;2;2018-05-26 20:26
8569;13;0,26;3;2018-05-26 21:29
8570;551;2,27;3;2018-05-26 21:39
8571;267;2,56;2;2018-05-26 21:48
8572;576;1,76;1;2018-05-26 22:29
8573;412;0,21;1;2018-05-26 23:57
8574;2;2,22;1;2018-05-27 01:26
8575;25;0,35;2;2018-05-27 02:30
8576;659;0,2;2;2018-05-27 03:52
8577;219;2,07;3;2018-05-27 04:41
8578;165;2,85;3;2018-05-27 06:05
8579;184;0,96;2;2018-05-27 07:16
8580;13;0,59;2;2018-05-27 07:27
8581;546;0,94;3;2018-05-27 08:20
8582;41;0,22;1;2018-05-27 08:32
8583;42;2,95;1;2018-05-27 09:59
8584;174;1,91;2;2018-05-27 11:26
8585;246;0,54;3;2018-05-27 12:30
8586;532;2,78;2;2018-05-27 13:39
8587;54;1,2;3;2018-05-27 15:01
8588;341;0,72;3;2018-05-27 16:28
8589;513;1,93;3;2018-05-27 17:15
8590;134;2,55;1;2018-05-27 18:24
8591;328;2,01;3;2018-05-27 19:16
8592;498;1,15;1;2018-05-27 19:22
8593;272;0,77;3;2018-05-27 19:52
8594;510;2,37;3;2018-05-27 21:07
8595;456;1,22;1;2018-05-27 22:29
8596;491;1,91;3;2018-05-27 23:37
8597;632;0,82;3;2018-05-28 00:53
8598;407;1,97;3;2018-05-28 01:05
8599;158;2,19;3;2018-05-28 02:06
8600;609;0,58;1;2018-05-28 03:31
8601;41;2,57;2;2018-05-28 04:37
8602;649;1,84;3;2018-05-28 05:26
8603;42;2,17;2;2018-05-28 06:02
8604;111;2,66;2;2018-05-28 06:50
8605;451;2,08;2;2018-05-28 07:24
8606;443;2,73;3;2018-05-28 08:57
8607;196;3,13;3;2018-05-28 09:26
8608;630;0,07;1;2018-05-28 09:57
8609;654;1,07;2;2018-05-28 10:16
8610;462;1,04;1;2018-05-28 11:02
8611;376;1,39;2;2018-05-28 12:19
8612;123;1,94;3;2018-05-28 12:29
8613;639;3,32;3;2018-05-28 12:57
8614;96;3,25;2;2018-05-28 13:04
8615;562;1,43;1;2018-05-28 13:43
8616;80;0,16;1;2018-05-28 14:53
8617;154;1,89;2;2018-05-28 15:55
8618;615;2,67;1;2018-05-28 16:18
8619;3;2,37;2;2018-05-28 17:14
8620;664;1,29;3;2018-05-28 17:35
8621;322;3,23;2;2018-05-28 17:43
8622;290;1,31;2;2018-05-28 19:11
8623;570;0,31;3;2018-05-28 19:26
8624;435;0,6;1;2018-05-28 20:19
8625;86;2,07;3;2018-05-28 20:35
8626;126;0,22;1;2018-05-28 21:13
8627;496;0,3;2;2018-05-28 22:01
8628;226;1,46;1;2018-05-28 23:27
8629;597;0,98;2;2018-05-28 23:49
8630;188;0,4;1;2018-05-29 00:59
8631;336;2,31;3;2018-05-29 02:00
8632;515;3,31;3;2018-05-29 02:16
8633;427;2,98;3;2018-05-29 02:42
8634;690;1,18;1;2018-05-29 03:53
8635;371;0,31;2;2018-05-29 04:58
8636;380;0,33;1;2018-05-29 05:12
8637;589;1,02;2;2018-05-29 06:41
8638;147;2,17;2;2018-05-29 06:56
8639;363;3,16;1;2018-05-29 07:41
8640;373;2,92;3;2018-05-29 08:12
8641;429;3,19;3;2018-05-29 08:52
8642;385;1,1;1;2018-05-29 10:11
8643;622;2,78;1;2018-05-29 10:59
8644;603;1,33;1;2018-05-29 11:35
8645;305;1,45;3;2018-05-29 12:33
8646;169;1,21;2;2018-05-29 13:29
8647;597;3,37;1;2018-05-29 14:46
8648;236;2,81;3;2018-05-29 15:35
8649;566;0,16;1;2018-05-29 16:53
8650;54;1,34;3;2018-05-29 18:21
8651;431;0,36;1;2018-05-29 19:17
8652;214;1,16;2;2018-05-29 20:02
8653;651;2,43;3;2018-05-29 20:32
8654;467;1,78;2;2018-05-29 20:50
